student	vak	activiteit	zaal	dag	tijdslot
Soekhai Marck	Reflectie op de digitale cultuur	Lecture	A1.10		
Soekhai Marck	Reflectie op de digitale cultuur	Tutorial	A1.08	do	13-15
Soekhai Marck	Webprogrammeren en databases	Lecture	A1.04		
Soekhai Marck	Webprogrammeren en databases	Lecture	A1.04		
Soekhai Marck	Webprogrammeren en databases	Tutorial	A1.08		
Soekhai Marck	Webprogrammeren en databases	Lab	A1.08		
Sonnemans Logan	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
Sonnemans Logan	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
Sonnemans Logan	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
Sonnemans Logan	Databases 2	Lecture	C0.110		
Sonnemans Logan	Databases 2	Tutorial	A1.04	do	13-15
Speelman Marrit	Interactie-ontwerp	Lecture	A1.04	di	15-17
Speelman Marrit	Interactie-ontwerp	Lecture	A1.04	di	11-13
Speelman Marrit	Kansrekenen 2	Lecture	C0.110		
Speelman Marrit	Kansrekenen 2	Lecture	C0.110		
Speelman Marrit	Project Genetic Algorithms	Lab	A1.08	wo	13-15
Spronck Kenan	Compilerbouw practicum	Lab	A1.08	vr	15-17
Steeman Ya	Zoeken sturen en bewegen	Lab	A1.08	ma	15-17
Stegink Sharief	Databases 2	Lecture	C0.110		
Stegink Sharief	Databases 2	Tutorial	A1.04	do	13-15
Stegink Sharief	Netwerken en systeembeveiliging	Lab	A1.08	di	13-15
Sterenberg Orun	Calculus 2	Lecture	C0.110	vr	9-11
Sterenberg Orun	Calculus 2	Tutorial	A1.04	wo	9-11
Sterenberg Orun	Compilerbouw	Lecture	C0.110	ma	11-13
Sterenberg Orun	Compilerbouw	Lecture	C0.110	vr	13-15
Sterenberg Orun	Compilerbouw	Tutorial	A1.04	vr	11-13
Sterenberg Orun	Compilerbouw	Lab	A1.04	vr	15-17
Sterenberg Orun	Programmeren in Java 2	Lab	A1.08	di	9-11
Stienen Wichard	Calculus 2	Lecture	C0.110	vr	9-11
Stienen Wichard	Calculus 2	Tutorial	A1.04	wo	9-11
Stienen Wichard	Lineaire Algebra	Lecture	A1.10		
Stienen Wichard	Lineaire Algebra	Lecture	A1.10		
Stokkel Tom	Calculus 2	Lecture	C0.110	vr	9-11
Stokkel Tom	Calculus 2	Tutorial	A1.04	wo	9-11
Stokkel Tom	Kansrekenen 2	Lecture	C0.110		
Stokkel Tom	Kansrekenen 2	Lecture	C0.110		
Stokkel Tom	Lineaire Algebra	Lecture	A1.10		
Stokkel Tom	Lineaire Algebra	Lecture	A1.10		
Stokkel Tom	Project Numerical Recipes	Lab	A1.08	ma	13-15
Stoppels Franke	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
Stoppels Franke	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
Stoppels Franke	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
Streefland Kamil	Data Mining	Lecture	A1.04		
Streefland Kamil	Data Mining	Lecture	A1.04		
Streefland Kamil	Data Mining	Tutorial	A1.08	di	11-13
Streefland Kamil	Data Mining	Lab	A1.08	di	13-15
Streefland Kamil	Kansrekenen 2	Lecture	C0.110		
Streefland Kamil	Kansrekenen 2	Lecture	C0.110		
Streefland Kamil	Programmeren in Java 2	Lab	A1.08	di	9-11
Stroo Gonca	Programmeren in Java 2	Lab	A1.08	di	9-11
Stuurman Franklin	Databases 2	Lecture	C0.110		
Stuurman Franklin	Databases 2	Tutorial	A1.04	do	13-15
Stuurman Franklin	Netwerken en systeembeveiliging	Lab	A1.08	di	13-15
Swiers Chaimae	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Swiers Chaimae	Databases 2	Lecture	C0.110		
Swiers Chaimae	Databases 2	Tutorial	A1.04	do	13-15
Swiers Chaimae	Lineaire Algebra	Lecture	A1.10		
Swiers Chaimae	Lineaire Algebra	Lecture	A1.10		
Swiers Chaimae	Programmeren in Java 2	Lab	A1.08	di	9-11
't Jong Christoffel	Calculus 2	Lecture	C0.110	vr	9-11
't Jong Christoffel	Calculus 2	Tutorial	A1.04	ma	15-17
't Jong Christoffel	Moderne Databases	Lecture	A1.10		
't Jong Christoffel	Moderne Databases	Tutorial	A1.08	ma	13-15
't Jong Christoffel	Moderne Databases	Lab	A1.08	do	15-17
't Jong Christoffel	Programmeren in Java 2	Lab	A1.08	di	9-11
't Lam Jorg	Programmeren in Java 2	Lab	A1.08	di	9-11
't Lam Jorg	Technology for games	Lecture	A1.04		
't Lam Jorg	Technology for games	Lecture	A1.04		
't Lam Jorg	Technology for games	Tutorial	A1.08		
Talhaoui Nermin	Bioinformatica	Lecture	B0.201	di	9-11
Talhaoui Nermin	Bioinformatica	Lecture	B0.201	wo	13-15
Talhaoui Nermin	Bioinformatica	Lecture	B0.201	wo	15-17
Talhaoui Nermin	Bioinformatica	Tutorial	A1.08	di	15-17
Talhaoui Nermin	Bioinformatica	Lab	A1.08	do	13-15
Talhaoui Nermin	Compilerbouw practicum	Lab	A1.08	do	15-17
Talhaoui Nermin	Software engineering	Lecture	C0.110		
Talhaoui Nermin	Software engineering	Tutorial	A1.04		
Talhaoui Nermin	Software engineering	Lab	A1.04		
Tamis Elbertus	Kansrekenen 2	Lecture	C0.110		
Tamis Elbertus	Kansrekenen 2	Lecture	C0.110		
Tap Olof	Programmeren in Java 2	Lab	A1.08	di	9-11
Tas Sanja	Compilerbouw	Lecture	C0.110	ma	11-13
Tas Sanja	Compilerbouw	Lecture	C0.110	vr	13-15
Tas Sanja	Compilerbouw	Tutorial	A1.04	vr	11-13
Tas Sanja	Compilerbouw	Lab	A1.04	vr	15-17
Tas Sanja	Software engineering	Lecture	C0.110		
Tas Sanja	Software engineering	Tutorial	A1.04		
Tas Sanja	Software engineering	Lab	A1.04		
Tas Skye	Databases 2	Lecture	C0.110		
Tas Skye	Databases 2	Tutorial	A1.04	do	13-15
Tas Skye	Kansrekenen 2	Lecture	C0.110		
Tas Skye	Kansrekenen 2	Lecture	C0.110		
Tas Skye	Moderne Databases	Lecture	A1.10		
Tas Skye	Moderne Databases	Tutorial	A1.08	ma	13-15
Tas Skye	Moderne Databases	Lab	A1.08	do	15-17
te Braak Nanette	Architectuur en computerorganisatie	Lecture	A1.06	di	11-13
te Braak Nanette	Architectuur en computerorganisatie	Lecture	A1.06	di	13-15
te Braak Nanette	Calculus 2	Lecture	C0.110	vr	9-11
te Braak Nanette	Calculus 2	Tutorial	A1.04	ma	15-17
te Braak Nanette	Compilerbouw	Lecture	C0.110	ma	11-13
te Braak Nanette	Compilerbouw	Lecture	C0.110	vr	13-15
te Braak Nanette	Compilerbouw	Tutorial	A1.04	vr	11-13
te Braak Nanette	Compilerbouw	Lab	A1.04	vr	15-17
te Braak Nanette	Moderne Databases	Lecture	A1.10		
te Braak Nanette	Moderne Databases	Tutorial	A1.08	ma	13-15
te Braak Nanette	Moderne Databases	Lab	A1.08	do	15-17
Teekens Xiao	Interactie-ontwerp	Lecture	A1.04	di	15-17
Teekens Xiao	Interactie-ontwerp	Lecture	A1.04	di	11-13
Teekens Xiao	Lineaire Algebra	Lecture	A1.10		
Teekens Xiao	Lineaire Algebra	Lecture	A1.10		
Teekens Xiao	Programmeren in Java 2	Lab	A1.08	di	9-11
Teekens Xiao	Reflectie op de digitale cultuur	Lecture	A1.10		
Teekens Xiao	Reflectie op de digitale cultuur	Lecture	A1.10		
Teekens Xiao	Reflectie op de digitale cultuur	Tutorial	A1.08	do	13-15
Teekens Xiao	Zoeken sturen en bewegen	Lab	A1.08	ma	15-17
ten Pas Maan	Architectuur en computerorganisatie	Lecture	A1.06	di	11-13
ten Pas Maan	Architectuur en computerorganisatie	Lecture	A1.06	di	13-15
ten Pas Maan	Heuristieken 1	Lecture	B0.201		
ten Pas Maan	Heuristieken 1	Tutorial	A1.06	ma	9-11
ten Pas Maan	Kansrekenen 2	Lecture	C0.110		
ten Pas Maan	Kansrekenen 2	Lecture	C0.110		
ten Pas Tjalle	Calculus 2	Lecture	C0.110	vr	9-11
ten Pas Tjalle	Calculus 2	Tutorial	A1.04	ma	15-17
ten Pas Tjalle	Databases 2	Lecture	C0.110		
ten Pas Tjalle	Databases 2	Tutorial	A1.04	do	13-15
ten Pas Tjalle	Lineaire Algebra	Lecture	A1.10		
ten Pas Tjalle	Lineaire Algebra	Lecture	A1.10		
ter Heide Pleun	Bioinformatica	Lecture	B0.201	di	9-11
ter Heide Pleun	Bioinformatica	Lecture	B0.201	wo	13-15
ter Heide Pleun	Bioinformatica	Lecture	B0.201	wo	15-17
ter Heide Pleun	Bioinformatica	Tutorial	A1.08	di	15-17
ter Heide Pleun	Bioinformatica	Lab	A1.08	do	13-15
ter Heide Pleun	Compilerbouw practicum	Lab	A1.08	do	15-17
ter Heide Pleun	Heuristieken 1	Lecture	B0.201		
ter Heide Pleun	Heuristieken 1	Tutorial	A1.06	ma	9-11
ter Heide Pleun	Software engineering	Lecture	C0.110		
ter Heide Pleun	Software engineering	Tutorial	A1.04		
ter Heide Pleun	Software engineering	Lab	A1.04		
Terpstra Aboubakr	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Tettero Arianna	Programmeren in Java 2	Lab	A1.08	di	9-11
Teuben Jonah	Bioinformatica	Lecture	B0.201	di	9-11
Teuben Jonah	Bioinformatica	Lecture	B0.201	wo	13-15
Teuben Jonah	Bioinformatica	Lecture	B0.201	wo	15-17
Teuben Jonah	Bioinformatica	Tutorial	A1.08	di	15-17
Teuben Jonah	Bioinformatica	Lab	A1.08	do	13-15
Teuben Jonah	Compilerbouw	Lecture	C0.110	ma	11-13
Teuben Jonah	Compilerbouw	Lecture	C0.110	vr	13-15
Teuben Jonah	Compilerbouw	Tutorial	A1.04	vr	11-13
Teuben Jonah	Compilerbouw	Lab	A1.04	vr	15-17
Teuben Jonah	Webprogrammeren en databases	Lecture	A1.04		
Teuben Jonah	Webprogrammeren en databases	Lecture	A1.04		
Teuben Jonah	Webprogrammeren en databases	Tutorial	A1.08		
Teuben Jonah	Webprogrammeren en databases	Lab	A1.08		
Teuben Jonah	Zoeken sturen en bewegen	Lab	A1.08	ma	15-17
Thielen Rochelle	Kansrekenen 2	Lecture	C0.110		
Thielen Rochelle	Kansrekenen 2	Lecture	C0.110		
Thielen Rochelle	Programmeren in Java 2	Lab	A1.08	di	9-11
Thoma Silvie	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Thoma Silvie	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Thoma Silvie	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Thoma Silvie	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
Thoma Silvie	Collectieve Intelligentie	Lab	A1.08	vr	11-13
Thoma Silvie	Compilerbouw practicum	Lab	A1.08	do	15-17
Tielemans Ard	Algoritmen en complexiteit	Lecture	B0.201	ma	13-15
Tielemans Ard	Algoritmen en complexiteit	Tutorial	A1.06	ma	9-11
Tielemans Ard	Algoritmen en complexiteit	Lab	A1.06	ma	11-13
Tielemans Ard	Bioinformatica	Lecture	B0.201	di	9-11
Tielemans Ard	Bioinformatica	Lecture	B0.201	wo	13-15
Tielemans Ard	Bioinformatica	Lecture	B0.201	wo	15-17
Tielemans Ard	Bioinformatica	Tutorial	A1.08	wo	9-11
Tielemans Ard	Bioinformatica	Lab	A1.08	do	15-17
Tielemans Ard	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Tielemans Ard	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Tielemans Ard	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Tielemans Ard	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
Tielemans Ard	Collectieve Intelligentie	Lab	A1.08	vr	11-13
Tielemans Ard	Data Mining	Lecture	A1.04		
Tielemans Ard	Data Mining	Lecture	A1.04		
Tielemans Ard	Data Mining	Tutorial	A1.08	di	11-13
Tielemans Ard	Data Mining	Lab	A1.08	di	13-15
Tielemans Ard	Programmeren in Java 2	Lab	A1.08		
Tijhof Raja	Reflectie op de digitale cultuur	Lecture	A1.10		
Tijhof Raja	Reflectie op de digitale cultuur	Lecture	A1.10		
Tijhof Raja	Reflectie op de digitale cultuur	Tutorial	A1.08	do	13-15
Tip Bilal	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
Tjeerdsma Sarena	Bioinformatica	Lecture	B0.201	di	9-11
Tjeerdsma Sarena	Bioinformatica	Lecture	B0.201	wo	13-15
Tjeerdsma Sarena	Bioinformatica	Lecture	B0.201	wo	15-17
Tjeerdsma Sarena	Bioinformatica	Tutorial	A1.08	wo	9-11
Tjeerdsma Sarena	Bioinformatica	Lab	A1.08	do	15-17
Tjeerdsma Sarena	Calculus 2	Lecture	C0.110	vr	9-11
Tjeerdsma Sarena	Calculus 2	Tutorial	A1.04	ma	15-17
Tjeerdsma Sarena	Heuristieken 1	Lecture	B0.201		
Tjeerdsma Sarena	Heuristieken 1	Tutorial	A1.06	ma	9-11
Tjeerdsma Sarena	Kansrekenen 2	Lecture	C0.110		
Tjeerdsma Sarena	Kansrekenen 2	Lecture	C0.110		
Tjeerdsma Sarena	Lineaire Algebra	Lecture	A1.10		
Tjeerdsma Sarena	Lineaire Algebra	Lecture	A1.10		
Toetenel Hedwich	Interactie-ontwerp	Lecture	A1.04	di	15-17
Toetenel Hedwich	Interactie-ontwerp	Lecture	A1.04	di	11-13
Toetenel Hedwich	Webprogrammeren en databases	Lecture	A1.04		
Toetenel Hedwich	Webprogrammeren en databases	Lecture	A1.04		
Toetenel Hedwich	Webprogrammeren en databases	Tutorial	A1.08		
Toetenel Hedwich	Webprogrammeren en databases	Lab	A1.08		
Toren Samentha	Calculus 2	Lecture	C0.110	vr	9-11
Toren Samentha	Calculus 2	Tutorial	A1.04	ma	15-17
Toren Samentha	Kansrekenen 2	Lecture	C0.110		
Toren Samentha	Kansrekenen 2	Lecture	C0.110		
Traa Liza	Databases 2	Lecture	C0.110		
Traa Liza	Databases 2	Tutorial	A1.04	do	13-15
Traa Liza	Heuristieken 2	Lecture	A1.04	do	15-17
Traa Liza	Heuristieken 2	Tutorial	A1.08	ma	15-17
Truijen Tom	Compilerbouw	Lecture	C0.110	ma	11-13
Truijen Tom	Compilerbouw	Lecture	C0.110	vr	13-15
Truijen Tom	Compilerbouw	Tutorial	A1.04	vr	11-13
Truijen Tom	Compilerbouw	Lab	A1.04	vr	15-17
Truijen Tom	Zoeken sturen en bewegen	Lab	A1.08	ma	15-17
Tun Jacey	Reflectie op de digitale cultuur	Lecture	A1.10		
Tun Jacey	Reflectie op de digitale cultuur	Lecture	A1.10		
Tun Jacey	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
Twigt Annamaria	Calculus 2	Lecture	C0.110	vr	9-11
Twigt Annamaria	Calculus 2	Tutorial	A1.04	ma	15-17
Twigt Annamaria	Moderne Databases	Lecture	A1.10		
Twigt Annamaria	Moderne Databases	Tutorial	A1.08	ma	13-15
Twigt Annamaria	Moderne Databases	Lab	A1.08	do	15-17
Ubbink Arina	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
Udo Emme	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Udo Emme	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Udo Emme	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Udo Emme	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
Udo Emme	Collectieve Intelligentie	Lab	A1.08	vr	11-13
Udo Emme	Heuristieken 1	Lecture	B0.201		
Udo Emme	Heuristieken 1	Tutorial	A1.06	ma	9-11
Udo Emme	Moderne Databases	Lecture	A1.10		
Udo Emme	Moderne Databases	Tutorial	A1.08	ma	13-15
Udo Emme	Moderne Databases	Lab	A1.08	do	15-17
Udo Emme	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
Uitslag Felien	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
Uitslag Felien	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
Uitslag Felien	Collectieve Intelligentie	Lecture	C0.110	do	9-11
Uitslag Felien	Collectieve Intelligentie	Lecture	C0.110	do	11-13
Uitslag Felien	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
Uitslag Felien	Collectieve Intelligentie	Lab	A1.08	vr	11-13
Uitslag Felien	Databases 2	Lecture	C0.110		
Uitslag Felien	Databases 2	Tutorial	A1.04	do	13-15
Uitslag Felien	Heuristieken 2	Lecture	A1.04	do	15-17
Uitslag Felien	Heuristieken 2	Tutorial	A1.08	ma	15-17
Ursem Keely	Bioinformatica	Lecture	B0.201	di	9-11
Ursem Keely	Bioinformatica	Lecture	B0.201	wo	13-15
Ursem Keely	Bioinformatica	Lecture	B0.201	wo	15-17
Ursem Keely	Bioinformatica	Tutorial	A1.08	wo	9-11
Ursem Keely	Bioinformatica	Lab	A1.08	do	15-17
Ursem Keely	Calculus 2	Lecture	C0.110	vr	9-11
Ursem Keely	Calculus 2	Tutorial	A1.04	ma	15-17
Ursem Keely	Databases 2	Lecture	C0.110		
Ursem Keely	Databases 2	Tutorial	A1.04	do	13-15
Ursem Keely	Heuristieken 1	Lecture	B0.201		
Ursem Keely	Heuristieken 1	Tutorial	A1.06	ma	9-11
Vaatstra Nygel	Compilerbouw	Lecture	C0.110	ma	11-13
Vaatstra Nygel	Compilerbouw	Lecture	C0.110	vr	13-15
Vaatstra Nygel	Compilerbouw	Tutorial	A1.04	vr	11-13
Vaatstra Nygel	Compilerbouw	Lab	A1.04	vr	15-17
Vaatstra Nygel	Moderne Databases	Lecture	A1.10		
Vaatstra Nygel	Moderne Databases	Tutorial	A1.08	di	15-17
Vaatstra Nygel	Moderne Databases	Lab	A1.08		
Vaatstra Nygel	Software engineering	Lecture	C0.110		
Vaatstra Nygel	Software engineering	Tutorial	A1.04		
Vaatstra Nygel	Software engineering	Lab	A1.04		
Vaatstra Nygel	Technology for games	Lecture	A1.04		
Vaatstra Nygel	Technology for games	Lecture	A1.04		
Vaatstra Nygel	Technology for games	Tutorial	A1.08		
Valster Dineke	Heuristieken 1	Lecture	B0.201		
Valster Dineke	Heuristieken 1	Tutorial	A1.06	ma	9-11
Valster Dineke	Programmeren in Java 2	Lab	A1.08		
van Aaken Shairon	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
van Aalderen Sad	Kansrekenen 2	Lecture	C0.110		
van Aalderen Sad	Kansrekenen 2	Lecture	C0.110		
van Amelsvoort Cherilyn	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
van Amelsvoort Cherilyn	Heuristieken 1	Lecture	B0.201		
van Amelsvoort Cherilyn	Heuristieken 1	Tutorial	A1.06	ma	9-11
van Amelsvoort Cherilyn	Kansrekenen 2	Lecture	C0.110		
van Amelsvoort Cherilyn	Kansrekenen 2	Lecture	C0.110		
van Amelsvoort Cherilyn	Programmeren in Java 2	Lab	A1.08		
van Amerongen Leo	Programmeren in Java 2	Lab	A1.08		
van Amersfoort Peter-Jan	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
van Amersfoort Peter-Jan	Software engineering	Lecture	C0.110		
van Amersfoort Peter-Jan	Software engineering	Tutorial	A1.04		
van Amersfoort Peter-Jan	Software engineering	Lab	A1.04		
van Apeldoorn Jacky	Interactie-ontwerp	Lecture	A1.04	di	15-17
van Apeldoorn Jacky	Interactie-ontwerp	Lecture	A1.04	di	11-13
van Baaren Nika	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
van Baaren Nika	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
van Baaren Nika	Project Genetic Algorithms	Lab	A1.08	wo	13-15
van Baaren Nika	Reflectie op de digitale cultuur	Lecture	A1.10		
van Baaren Nika	Reflectie op de digitale cultuur	Lecture	A1.10		
van Baaren Nika	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van Barneveld Cemil	Databases 2	Lecture	C0.110		
van Barneveld Cemil	Databases 2	Tutorial	A1.04	do	13-15
van Barneveld Cemil	Reflectie op de digitale cultuur	Lecture	A1.10		
van Barneveld Cemil	Reflectie op de digitale cultuur	Lecture	A1.10		
van Barneveld Cemil	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van Barneveld Cemil	Zoeken sturen en bewegen	Lab	A1.08	di	13-15
van Bavel Johannus	Data Mining	Lecture	A1.04		
van Bavel Johannus	Data Mining	Lecture	A1.04		
van Bavel Johannus	Data Mining	Tutorial	A1.08	di	11-13
van Bavel Johannus	Data Mining	Lab	A1.08	di	13-15
van Bavel Johannus	Heuristieken 2	Lecture	A1.04	do	15-17
van Bavel Johannus	Heuristieken 2	Tutorial	A1.08	ma	15-17
van Bavel Johannus	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
van Bavel Johannus	Project Numerical Recipes	Lab	A1.08	di	9-11
van Bentem Lody	Project Numerical Recipes	Lab	A1.08	di	9-11
van Berkom Ynte	Heuristieken 2	Lecture	A1.04	do	15-17
van Berkom Ynte	Heuristieken 2	Tutorial	A1.08	ma	15-17
van Berkom Ynte	Reflectie op de digitale cultuur	Lecture	A1.10		
van Berkom Ynte	Reflectie op de digitale cultuur	Lecture	A1.10		
van Berkom Ynte	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van Bezooijen Liedeke	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
van Bezooijen Liedeke	Collectieve Intelligentie	Lecture	C0.110	do	9-11
van Bezooijen Liedeke	Collectieve Intelligentie	Lecture	C0.110	do	11-13
van Bezooijen Liedeke	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
van Bezooijen Liedeke	Collectieve Intelligentie	Lab	A1.08	vr	11-13
van Bezooijen Liedeke	Software engineering	Lecture	C0.110		
van Bezooijen Liedeke	Software engineering	Tutorial	A1.04		
van Bezooijen Liedeke	Software engineering	Lab	A1.04		
van de Bunt Emircan	Compilerbouw	Lecture	C0.110	ma	11-13
van de Bunt Emircan	Compilerbouw	Lecture	C0.110	vr	13-15
van de Bunt Emircan	Compilerbouw	Tutorial	A1.04	vr	11-13
van de Bunt Emircan	Compilerbouw	Lab	A1.04	vr	15-17
van de Geijn Robbie	Analysemethoden en -technieken	Lecture	A1.10	ma	13-15
van de Geijn Robbie	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Geijn Robbie	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Geijn Robbie	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van de Kraats Patryk	Machine Learning	Lecture	A1.06		
van de Kraats Patryk	Machine Learning	Lecture	A1.06		
van de Kraats Patryk	Moderne Databases	Lecture	A1.10		
van de Kraats Patryk	Moderne Databases	Tutorial	A1.08	di	15-17
van de Kraats Patryk	Moderne Databases	Lab	A1.08		
van de Kraats Patryk	Programmeren in Java 2	Lab	A1.08		
van de Kruijs Kamila	Project Numerical Recipes	Lab	A1.08	di	9-11
van de Kruijs Rayen	Calculus 2	Lecture	C0.110	vr	9-11
van de Kruijs Rayen	Calculus 2	Tutorial	A1.04	ma	15-17
van de Kruijs Rayen	Compilerbouw	Lecture	C0.110	ma	11-13
van de Kruijs Rayen	Compilerbouw	Lecture	C0.110	vr	13-15
van de Kruijs Rayen	Compilerbouw	Tutorial	A1.04	vr	11-13
van de Kruijs Rayen	Compilerbouw	Lab	A1.04	vr	15-17
van de Kruijs Rayen	Kansrekenen 2	Lecture	C0.110		
van de Kruijs Rayen	Kansrekenen 2	Lecture	C0.110		
van de Kruijs Rayen	Machine Learning	Lecture	A1.06		
van de Kruijs Rayen	Machine Learning	Lecture	A1.06		
van de Kruijs Rayen	Programmeren in Java 2	Lab	A1.08		
van de Kuilen Roswitha	Project Numerical Recipes	Lab	A1.08	di	9-11
van de Pavert Rudy	Calculus 2	Lecture	C0.110	vr	9-11
van de Pavert Rudy	Calculus 2	Tutorial	A1.04	ma	15-17
van de Pol Shawny	Bioinformatica	Lecture	B0.201	di	9-11
van de Pol Shawny	Bioinformatica	Lecture	B0.201	wo	13-15
van de Pol Shawny	Bioinformatica	Lecture	B0.201	wo	15-17
van de Pol Shawny	Bioinformatica	Tutorial	A1.08	wo	9-11
van de Pol Shawny	Bioinformatica	Lab	A1.08	do	15-17
van de Pol Shawny	Collectieve Intelligentie	Lecture	C0.110	wo	11-13
van de Pol Shawny	Collectieve Intelligentie	Lecture	C0.110	do	9-11
van de Pol Shawny	Collectieve Intelligentie	Lecture	C0.110	do	11-13
van de Pol Shawny	Collectieve Intelligentie	Tutorial	A1.08	vr	13-15
van de Pol Shawny	Collectieve Intelligentie	Lab	A1.08	vr	11-13
van de Pol Shawny	Databases 2	Lecture	C0.110		
van de Pol Shawny	Databases 2	Tutorial	A1.04	do	13-15
van de Pol Shawny	Lineaire Algebra	Lecture	A1.10		
van de Pol Shawny	Lineaire Algebra	Lecture	A1.10		
van de Ridder Leida	Bioinformatica	Lecture	B0.201	di	9-11
van de Ridder Leida	Bioinformatica	Lecture	B0.201	wo	13-15
van de Ridder Leida	Bioinformatica	Lecture	B0.201	wo	15-17
van de Ridder Leida	Bioinformatica	Tutorial	A1.08	wo	9-11
van de Ridder Leida	Bioinformatica	Lab	A1.08	do	15-17
van de Ridder Leida	Calculus 2	Lecture	C0.110	vr	9-11
van de Ridder Leida	Calculus 2	Tutorial	A1.04	ma	15-17
van de Ridder Leida	Programmeren in Java 2	Lab	A1.08		
van de Ridder Leida	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Ridder Leida	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Ridder Leida	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van de Sanden Jurre	Bioinformatica	Lecture	B0.201	di	9-11
van de Sanden Jurre	Bioinformatica	Lecture	B0.201	wo	13-15
van de Sanden Jurre	Bioinformatica	Lecture	B0.201	wo	15-17
van de Sanden Jurre	Bioinformatica	Tutorial	A1.08	wo	9-11
van de Sanden Jurre	Bioinformatica	Lab	A1.08	do	15-17
van de Sanden Jurre	Netwerken en systeembeveiliging	Lab	A1.08	di	15-17
van de Wardt Paulette	Kansrekenen 2	Lecture	C0.110		
van de Wardt Paulette	Kansrekenen 2	Lecture	C0.110		
van de Wardt Paulette	Machine Learning	Lecture	A1.06		
van de Wardt Paulette	Machine Learning	Lecture	A1.06		
van de Wardt Paulette	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Wardt Paulette	Reflectie op de digitale cultuur	Lecture	A1.10		
van de Wardt Paulette	Reflectie op de digitale cultuur	Tutorial	A1.08	vr	13-15
van den Berg Nanke	Machine Learning	Lecture	A1.06		
van den Berg Nanke	Machine Learning	Lecture	A1.06		
van den Boer Btissam	Kansrekenen 2	Lecture	C0.110		
van den Boer Btissam	Kansrekenen 2	Lecture	C0.110		
van den Boer Btissam	Technology for games	Lecture	A1.04		
van den Boer Btissam	Technology for games	Lecture	A1.04		
