student;vak;activiteit;zaal;dag;tijdslot
Hoornstra Catherine;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
van Luttikhuizen Fae;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
van Luttikhuizen Fae;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
van Luttikhuizen Fae;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Horstink Tea;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Horstink Tea;Programmeren in Java 2 Practica 5;Practica;A1.06;wo;9-11
Horstink Tea;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Horstink Tea;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Horstink Tea;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
van Maarseveen Micha;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van Maarseveen Micha;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
van Maarseveen Micha;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
van Maarseveen Micha;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
van Maarseveen Micha;Project Genetic Algorithms Practica 1;Practica;A1.04;wo;9-11
van Maarseveen Micha;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van Maarseveen Micha;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Hospers Wichard;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Hospers Wichard;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Hospers Wichard;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Hospers Wichard;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Hospers Wichard;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Hospers Wichard;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Hospers Wichard;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Hospers Wichard;Collectieve Intelligentie Practica 3;Practica;B0.201;di;11-13
van Marle Meta;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
van Marle Meta;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van Marle Meta;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
van Marle Meta;Netwerken en systeembeveiliging Practica 1;Practica;B0.201;di;15-17
van Marle Meta;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
van Marle Meta;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van Marle Meta;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
van Marle Meta;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
van Marle Meta;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
van Marle Meta;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Huibers Kyra;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
Huibers Kyra;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Huibers Kyra;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
Huibers Kyra;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
van Maurik Lon;Compilerbouw Practica 2;Practica;C0.110;wo;11-13
van Maurik Lon;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van Maurik Lon;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
van Maurik Lon;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
van Maurik Lon;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van Maurik Lon;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
van Maurik Lon;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
van Maurik Lon;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van Maurik Lon;Project Numerical Recipes Practica 3;Practica;A1.08;do;13-15
Hunting Paulette;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Hunting Paulette;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Hunting Paulette;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Hunting Paulette;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Hunting Paulette;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;C1.112;do;15-17
Hunting Paulette;Bioinformatica Practica 2;Practica;B0.201;di;9-11
Hunting Paulette;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
Hunting Paulette;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
van Mierlo Abram;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
van Mierlo Abram;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
van Mierlo Abram;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
van Mierlo Abram;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van Mierlo Abram;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
van Mierlo Abram;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
van Mierlo Abram;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
van Mierlo Abram;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.10;di;15-17
van Mierlo Abram;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
van Mierlo Abram;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van Mierlo Abram;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;9-11
van Mierlo Abram;Software engineering Practica 2;Practica;C1.112;di;9-11
Hup Ytje;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Hup Ytje;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
van Montfort Ans;Data Mining Practica 3;Practica;C1.112;do;9-11
van Montfort Ans;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
van Montfort Ans;Reflectie op de digitale cultuur Werkcollege 1;Werkcollege;B0.201;wo;13-15
van Montfort Ans;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
van Montfort Ans;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
van Montfort Ans;Data Mining Werkcollege 2;Werkcollege;A1.04;wo;11-13
van Montfort Ans;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
van Montfort Ans;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
IJkema Frdric;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
IJkema Frdric;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
IJkema Frdric;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
IJkema Frdric;Moderne Databases Werkcollege 3;Werkcollege;A1.10;wo;13-15
IJkema Frdric;Moderne Databases Practica 3;Practica;B0.201;ma;13-15
IJkema Frdric;Software engineering Practica 1;Practica;A1.04;di;9-11
IJkema Frdric;Algoritmen en complexiteit Werkcollege 1;Werkcollege;A1.08;do;15-17
IJkema Frdric;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
IJkema Frdric;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
van Mourik Yuri;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
van Mourik Yuri;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;11-13
van Mourik Yuri;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
van Mourik Yuri;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
van Mourik Yuri;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
van Mourik Yuri;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
van Mourik Yuri;Software engineering Practica 1;Practica;A1.04;di;9-11
van Mourik Yuri;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van Mourik Yuri;Bioinformatica Practica 2;Practica;B0.201;di;9-11
van Mourik Yuri;Webprogrammeren en databases Werkcollege 2;Werkcollege;A1.08;ma;15-17
van Mourik Yuri;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
van Mourik Yuri;Webprogrammeren en databases Practica 2;Practica;A1.10;vr;11-13
Imthorn Marnik;Zoeken sturen en bewegen Practica 2;Practica;A1.04;vr;15-17
Imthorn Marnik;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
van Munster Yang;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
Jackson Geartsje;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Jackson Geartsje;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
van Oss Miguel;Netwerken en systeembeveiliging Practica 4;Practica;A1.08;wo;15-17
Jacob Rino;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Jacob Rino;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
van Osta Nanet;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
van Osta Nanet;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
van Osta Nanet;Programmeren in Java 2 Practica 6;Practica;A1.04;vr;11-13
van Osta Nanet;Project Numerical Recipes Practica 1;Practica;A1.06;do;13-15
Jagersma Faya;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Jagersma Faya;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Jagersma Faya;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Jagersma Faya;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Jagersma Faya;Project Numerical Recipes Practica 2;Practica;A1.06;vr;13-15
van Plateringen Sien;Moderne Databases Practica 1;Practica;C0.110;ma;13-15
van Plateringen Sien;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
van Plateringen Sien;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
van Plateringen Sien;Compilerbouw Werkcollege 1;Werkcollege;A1.10;do;11-13
van Plateringen Sien;Compilerbouw Practica 1;Practica;B0.201;do;13-15
van Plateringen Sien;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van Plateringen Sien;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Jak Paulo;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Jak Paulo;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van Poorten Fedoua;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
van Poorten Fedoua;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
van Poorten Fedoua;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
van Poorten Fedoua;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
van Poorten Fedoua;Bioinformatica Practica 2;Practica;B0.201;di;9-11
van Poorten Fedoua;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van Poorten Fedoua;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Jama Owen;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
Jama Owen;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
Jama Owen;Bioinformatica Werkcollege 3;Werkcollege;A1.08;wo;13-15
Jama Owen;Zoeken sturen en bewegen Practica 1;Practica;A1.08;di;13-15
Jama Owen;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
Jama Owen;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van Putten Jetty;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C0.110;do;13-15
van Putten Jetty;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
van Putten Jetty;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van Putten Jetty;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;wo;9-11
van Putten Jetty;Data Mining Werkcollege 2;Werkcollege;A1.04;wo;11-13
van Putten Jetty;Bioinformatica Hoorcollege 3;Hoorcollege;C1.112;ma;9-11
van Putten Jetty;Informatie- en organisatieontwerp Practica 2;Practica;A1.10;di;13-15
van Putten Jetty;Data Mining Practica 3;Practica;C1.112;do;9-11
van Putten Jetty;Bioinformatica Werkcollege 1;Werkcollege;A1.10;di;11-13
van Putten Jetty;Bioinformatica Hoorcollege 1;Hoorcollege;C0.110;vr;13-15
van Putten Jetty;Bioinformatica Practica 3;Practica;A1.06;ma;11-13
van Putten Jetty;Bioinformatica Hoorcollege 2;Hoorcollege;C0.110;vr;15-17
van Putten Jetty;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
Janga Le;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;wo;15-17
Janga Le;Heuristieken 2 Werkcollege 1;Werkcollege;C0.110;vr;11-13
Janga Le;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Janga Le;Reflectie op de digitale cultuur Werkcollege 2;Werkcollege;B0.201;ma;9-11
Janga Le;Compilerbouw Hoorcollege 2;Hoorcollege;C0.110;di;11-13
Janga Le;Compilerbouw Werkcollege 2;Werkcollege;A1.10;di;9-11
Janga Le;Compilerbouw Practica 1;Practica;B0.201;do;13-15
Janga Le;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;di;13-15
Janga Le;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;C0.110;ma;11-13
Janga Le;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Janga Le;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
van Ravesteijn Jersey;Interactie-ontwerp Hoorcollege 1;Hoorcollege;C0.110;wo;15-17
van Ravesteijn Jersey;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;vr;13-15
Jankie Kyan;Data Mining Hoorcollege 2;Hoorcollege;C0.110;di;15-17
Jankie Kyan;Data Mining Werkcollege 1;Werkcollege;A1.08;vr;15-17
Jankie Kyan;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Jankie Kyan;Data Mining Practica 1;Practica;A1.04;vr;13-15
Jankie Kyan;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Jankie Kyan;Data Mining Hoorcollege 1;Hoorcollege;B0.201;do;11-13
van Riel Jodi;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van Riel Jodi;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
van Riel Jodi;Moderne Databases Werkcollege 2;Werkcollege;A1.08;do;9-11
van Riel Jodi;Moderne Databases Practica 2;Practica;A1.06;di;11-13
van Riel Jodi;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
van Riel Jodi;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
van Riel Jodi;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
van Riel Jodi;Moderne Databases Hoorcollege 1;Hoorcollege;C1.112;wo;11-13
van Riel Jodi;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van Riel Jodi;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Jansema Nikolas;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Jansema Nikolas;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Jansema Nikolas;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van Rietschoten Cleo;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
van Rietschoten Cleo;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
van Rietschoten Cleo;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Jongbloed Tamar;Software engineering Practica 2;Practica;C1.112;di;9-11
Jongbloed Tamar;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Jongbloed Tamar;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Jongbloed Tamar;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Jongbloed Tamar;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Jongbloed Tamar;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Jongbloed Tamar;Project Genetic Algorithms Practica 3;Practica;C0.110;do;9-11
Jongbloed Tamar;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Jongbloed Tamar;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
van Roemburg Caressa;Programmeren in Java 2 Practica 3;Practica;A1.04;di;11-13
Jongejan Jenske;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Jongejan Jenske;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Jongejan Jenske;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Jongejan Jenske;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Jongejan Jenske;Collectieve Intelligentie Werkcollege 2;Werkcollege;C1.112;wo;9-11
Jongejan Jenske;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Jongejan Jenske;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Jongejan Jenske;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Jongejan Jenske;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Jongejan Jenske;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Jongejan Jenske;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
van Rosmalen El;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van Rosmalen El;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Rutte Tea;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Rutte Tea;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Moes Lisse;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C1.112;di;13-15
Moes Lisse;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Moes Lisse;Compilerbouw practicum Practica 1;Practica;B0.201;vr;9-11
Moes Lisse;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Moes Lisse;Algoritmen en complexiteit Practica 1;Practica;A1.10;do;13-15
Moes Lisse;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Moes Lisse;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;di;15-17
Moeskops Antonetta;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Moeskops Antonetta;Programmeren in Java 2 Practica 1;Practica;A1.08;ma;13-15
Moeskops Antonetta;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Sarikaya Angelica;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Sarikaya Angelica;Databases 2 Werkcollege 1;Werkcollege;C0.110;di;9-11
Sarikaya Angelica;Autonomous Agents 2 Practica 3;Practica;A1.04;vr;9-11
Sarikaya Angelica;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Sarikaya Angelica;Software engineering Practica 1;Practica;A1.04;di;9-11
Sarikaya Angelica;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;C1.112;ma;11-13
Sarikaya Angelica;Software engineering Werkcollege 2;Werkcollege;A1.04;di;13-15
Sarikaya Angelica;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.10;ma;13-15
Sarikaya Angelica;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;A1.04;ma;9-11
Mok Lamia;Software engineering Practica 2;Practica;C1.112;di;9-11
Mok Lamia;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Mok Lamia;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Mok Lamia;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Mok Lamia;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Mok Lamia;Project Numerical Recipes Practica 3;Practica;A1.08;do;13-15
Scheffers Imran;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Scheffers Imran;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Scheffers Imran;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Scheffers Imran;Software engineering Practica 1;Practica;A1.04;di;9-11
Scheffers Imran;Heuristieken 1 Werkcollege 2;Werkcollege;A1.06;vr;11-13
Scheffers Imran;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Scheffers Imran;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Scheffers Imran;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.04;ma;13-15
Mol Sonny;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Mol Sonny;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Mol Sonny;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Mol Sonny;Software engineering Practica 2;Practica;C1.112;di;9-11
Schellevis Albertine;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Schellevis Albertine;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Schellevis Albertine;Calculus 2 Werkcollege 3;Werkcollege;A1.04;ma;11-13
Mullenders Shannon;Collectieve Intelligentie Practica 4;Practica;A1.04;do;11-13
Mullenders Shannon;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;A1.10;do;9-11
Mullenders Shannon;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;C1.112;vr;11-13
Mullenders Shannon;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Mullenders Shannon;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Mullenders Shannon;Collectieve Intelligentie Werkcollege 4;Werkcollege;B0.201;vr;15-17
Mullenders Shannon;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Scheltema Minoesch;Calculus 2 Werkcollege 1;Werkcollege;B0.201;vr;13-15
Scheltema Minoesch;Software engineering Werkcollege 1;Werkcollege;A1.10;wo;11-13
Scheltema Minoesch;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Scheltema Minoesch;Software engineering Practica 1;Practica;A1.04;di;9-11
Scheltema Minoesch;Software engineering Hoorcollege 1;Hoorcollege;C1.112;di;11-13
Scheltema Minoesch;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Munsters Doetje;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Munsters Doetje;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Scherpenzeel Jackson;Lineaire Algebra Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
Scherpenzeel Jackson;Kansrekenen 2 Hoorcollege 2;Hoorcollege;C0.110;ma;15-17
Scherpenzeel Jackson;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
Scherpenzeel Jackson;Lineaire Algebra Hoorcollege 2;Hoorcollege;B0.201;wo;11-13
Scherpenzeel Jackson;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;C1.112;do;13-15
Scherpenzeel Jackson;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C0.110;ma;17-19
Mutsaers Callista;Compilerbouw practicum Practica 1;Practica;B0.201;vr;9-11
Schijvenaars Xiao;Machine Learning Hoorcollege 1;Hoorcollege;A1.04;wo;13-15
Schijvenaars Xiao;Machine Learning Hoorcollege 2;Hoorcollege;A1.06;vr;9-11
Nagel Claudine;Programmeren in Java 2 Practica 4;Practica;A1.10;vr;9-11
Schoneveld Elbertha;Databases 2 Hoorcollege 1;Hoorcollege;C0.110;do;11-13
Schoneveld Elbertha;Databases 2 Werkcollege 2;Werkcollege;A1.04;do;9-11
Schoneveld Elbertha;Calculus 2 Werkcollege 2;Werkcollege;A1.10;wo;15-17
Schoneveld Elbertha;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Neve Fauve;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Neve Fauve;Technology for games Werkcollege 2;Werkcollege;A1.10;ma;11-13
Neve Fauve;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Schoonderwoerd Jaiden;Heuristieken 2 Werkcollege 2;Werkcollege;C1.112;do;11-13
Schoonderwoerd Jaiden;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;di;15-17
Nieman Randell;Technology for games Hoorcollege 1;Hoorcollege;C1.112;vr;9-11
Nieman Randell;Technology for games Werkcollege 1;Werkcollege;A1.06;wo;11-13
Nieman Randell;Technology for games Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Schoutens Nassira;Programmeren in Java 2 Practica 2;Practica;A1.08;vr;11-13
