student;vak;activiteit;zaal;dag;tijdslot
van Bezooijen Liedeke;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
van Bezooijen Liedeke;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van Bezooijen Liedeke;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
van Bezooijen Liedeke;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
van Bezooijen Liedeke;Software engineering Practica 2;Practica;C0.110;ma;17-19
van Bezooijen Liedeke;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
van Bezooijen Liedeke;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
van Bezooijen Liedeke;Collectieve Intelligentie Werkcollege 3;Werkcollege;C1.112;di;11-13
van de Bunt Emircan;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
van de Bunt Emircan;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van de Bunt Emircan;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van de Bunt Emircan;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
van de Geijn Robbie;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
van de Geijn Robbie;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
van de Geijn Robbie;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;A1.06;ma;9-11
van de Geijn Robbie;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van de Kraats Patryk;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
van de Kraats Patryk;Machine Learning Hoorcollege 2;Hoorcollege;C1.112;di;9-11
van de Kraats Patryk;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
van de Kraats Patryk;Programmeren in Java 2 Practica 1;Practica;C1.112;di;13-15
van de Kraats Patryk;Moderne Databases Practica 2;Practica;C1.112;do;15-17
van de Kraats Patryk;Machine Learning Hoorcollege 1;Hoorcollege;B0.201;wo;11-13
van de Kruijs Kamila;Project Numerical Recipes Practica 3;Practica;C0.110;di;9-11
van de Kruijs Rayen;Machine Learning Hoorcollege 2;Hoorcollege;C1.112;di;9-11
van de Kruijs Rayen;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van de Kruijs Rayen;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
van de Kruijs Rayen;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van de Kruijs Rayen;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van de Kruijs Rayen;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
van de Kruijs Rayen;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
van de Kruijs Rayen;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
van de Kruijs Rayen;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
van de Kruijs Rayen;Machine Learning Hoorcollege 1;Hoorcollege;B0.201;wo;11-13
van de Kruijs Rayen;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Laurijssen Seyed;Advanced Heuristics Practica 2;Practica;A1.10;di;13-15
Laurijssen Seyed;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
Laurijssen Seyed;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
Schoonderwoerd Jaiden;Heuristieken 2 Werkcollege 1;Werkcollege;A1.04;wo;11-13
Schoonderwoerd Jaiden;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van Teeffelen Julot;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
van Teeffelen Julot;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
van Teeffelen Julot;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
van Teeffelen Julot;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
van Teeffelen Julot;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
van Teeffelen Julot;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
van Teeffelen Julot;Zoeken sturen en bewegen Practica 1;Practica;B0.201;ma;13-15
van Teeffelen Julot;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
van Teeffelen Julot;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Leemburg Mellisa;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Leemburg Mellisa;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
Leemburg Mellisa;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Leemburg Mellisa;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Leemburg Mellisa;Programmeren in Java 2 Practica 2;Practica;C1.112;do;9-11
Leemburg Mellisa;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Leemburg Mellisa;Advanced Heuristics Practica 1;Practica;A1.04;vr;11-13
Schoutens Nassira;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
van Triest Enrico;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
van Triest Enrico;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van Triest Enrico;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
van Triest Enrico;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
van Triest Enrico;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
van Triest Enrico;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Leidelmeijer Rein;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Leidelmeijer Rein;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Leidelmeijer Rein;Moderne Databases Werkcollege 3;Werkcollege;B0.201;do;15-17
Leidelmeijer Rein;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Leidelmeijer Rein;Zoeken sturen en bewegen Practica 1;Practica;B0.201;ma;13-15
Leidelmeijer Rein;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Schrader Arif;Project Genetic Algorithms Practica 1;Practica;A1.04;ma;15-17
Schrader Arif;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Schrader Arif;Calculus 2 Werkcollege 1;Werkcollege;A1.08;di;15-17
van Vloten Tarik;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van Vloten Tarik;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
van Vloten Tarik;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van Vloten Tarik;Software engineering Practica 2;Practica;C0.110;ma;17-19
van Vloten Tarik;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Leijen Bjrn;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
Leijen Bjrn;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Leijen Bjrn;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Leijen Bjrn;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Leijen Bjrn;Software engineering Practica 2;Practica;C0.110;ma;17-19
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Leijen Bjrn;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Schrama Emrah;Autonomous Agents 2 Hoorcollege 1;Hoorcollege;B0.201;do;9-11
Schrama Emrah;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;C0.110;ma;11-13
Schrama Emrah;Informatie- en organisatieontwerp Werkcollege 1;Werkcollege;A1.08;vr;15-17
Schrama Emrah;Informatie- en organisatieontwerp Practica 1;Practica;C0.110;vr;15-17
Schrama Emrah;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
Schrama Emrah;Autonomous Agents 2 Hoorcollege 2;Hoorcollege;A1.08;ma;13-15
Schrama Emrah;Autonomous Agents 2 Werkcollege 1;Werkcollege;A1.08;ma;11-13
Schrama Emrah;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Schrama Emrah;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
Schrama Emrah;Autonomous Agents 2 Practica 2;Practica;C1.112;wo;15-17
Schrama Emrah;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Schrama Emrah;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C1.112;vr;11-13
Schrama Emrah;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
Schrama Emrah;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
van Voorden Priscillia;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
van Voorden Priscillia;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van Voorden Priscillia;Software engineering Practica 1;Practica;A1.08;do;15-17
van Voorden Priscillia;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van Voorden Priscillia;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
van Voorden Priscillia;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
van Voorden Priscillia;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
van Voorden Priscillia;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
van Voorden Priscillia;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
van Voorden Priscillia;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
van Voorden Priscillia;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
van Voorden Priscillia;Programmeren in Java 2 Practica 5;Practica;B0.201;di;15-17
Leijenaar Jory;Project Genetic Algorithms Practica 1;Practica;A1.04;ma;15-17
Leijenaar Jory;Compilerbouw practicum Practica 2;Practica;C0.110;di;17-19
Schrauwen Silvy;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Schrauwen Silvy;Netwerken en systeembeveiliging Practica 2;Practica;B0.201;wo;15-17
Schrauwen Silvy;Moderne Databases Practica 1;Practica;A1.10;do;11-13
Schrauwen Silvy;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
Schrauwen Silvy;Moderne Databases Werkcollege 2;Werkcollege;A1.06;ma;11-13
Schrauwen Silvy;Programmeren in Java 2 Practica 3;Practica;A1.04;vr;9-11
Schrauwen Silvy;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;A1.06;ma;9-11
Schrauwen Silvy;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
van Waardenburg Anne-Jan;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van Waardenburg Anne-Jan;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
van Waardenburg Anne-Jan;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Lemaire Haroun;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
Lemaire Haroun;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Lemaire Haroun;Software engineering Practica 1;Practica;A1.08;do;15-17
Lemaire Haroun;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Lemaire Haroun;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Lemaire Haroun;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Lemaire Haroun;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Lemaire Haroun;Bioinformatica Practica 1;Practica;A1.04;di;9-11
Lemaire Haroun;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
Lemaire Haroun;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Schuiling Thom;Netwerken en systeembeveiliging Practica 4;Practica;B0.201;ma;15-17
van Walsum Maggy;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
van Walsum Maggy;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
van Walsum Maggy;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
van Walsum Maggy;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Lems Nadge;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Lems Nadge;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Lems Nadge;Programmeren in Java 2 Practica 2;Practica;C1.112;do;9-11
Lems Nadge;Reflectie op de digitale cultuur Hoorcollege 2;Hoorcollege;C1.112;do;11-13
Lems Nadge;Reflectie op de digitale cultuur Werkcollege 3;Werkcollege;A1.06;ma;9-11
Lems Nadge;Reflectie op de digitale cultuur Hoorcollege 1;Hoorcollege;B0.201;di;11-13
Selten Levien;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Selten Levien;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
Selten Levien;Programmeren in Java 2 Practica 4;Practica;A1.08;wo;9-11
Selten Levien;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
Selten Levien;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
van Wanrooij Maran;Compilerbouw practicum Practica 3;Practica;B0.201;di;9-11
van Wanrooij Maran;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
van Wanrooij Maran;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
Lentz Sanne;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Lentz Sanne;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;13-15
Lentz Sanne;Webprogrammeren en databases Werkcollege 2;Werkcollege;C0.110;wo;15-17
Lentz Sanne;Databases 2 Werkcollege 2;Werkcollege;A1.08;wo;13-15
Lentz Sanne;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Lentz Sanne;Webprogrammeren en databases Practica 2;Practica;A1.10;ma;11-13
Lentz Sanne;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Lentz Sanne;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Lentz Sanne;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.04;do;11-13
Lentz Sanne;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
Lentz Sanne;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Selten Marianka;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Selten Marianka;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
van Weel Renco;Software engineering Werkcollege 1;Werkcollege;A1.08;di;11-13
van Weel Renco;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van Weel Renco;Project Numerical Recipes Practica 1;Practica;A1.08;do;11-13
van Weel Renco;Kansrekenen 2 Hoorcollege 1;Hoorcollege;C1.112;vr;13-15
van Weel Renco;Software engineering Practica 2;Practica;C0.110;ma;17-19
van Weel Renco;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
van Weel Renco;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
van Weel Renco;Kansrekenen 2 Hoorcollege 2;Hoorcollege;A1.10;vr;15-17
van Weel Renco;Technology for games Werkcollege 2;Werkcollege;A1.06;vr;15-17
Levels Federico;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Levels Federico;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Levels Federico;Compilerbouw practicum Practica 2;Practica;C0.110;di;17-19
Levels Federico;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Levels Federico;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Levels Federico;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Levels Federico;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Levels Federico;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Sieben Michl;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Sieben Michl;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
Sieben Michl;Analysemethoden en -technieken Hoorcollege 1;Hoorcollege;A1.04;do;9-11
van Wensen Hazel;Heuristieken 2 Hoorcollege 1;Hoorcollege;C1.112;wo;13-15
van Wensen Hazel;Heuristieken 2 Werkcollege 2;Werkcollege;B0.201;wo;9-11
Liebregts Chi;Compilerbouw practicum Practica 3;Practica;B0.201;di;9-11
Liebregts Chi;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
Liebregts Chi;Algoritmen en complexiteit Practica 2;Practica;A1.06;wo;15-17
Liebregts Chi;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Siemonsma Enes;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Siemonsma Enes;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
Siemonsma Enes;Collectieve Intelligentie Practica 4;Practica;A1.10;ma;13-15
Siemonsma Enes;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Siemonsma Enes;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Siemonsma Enes;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Siemonsma Enes;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
van Wiggen Sanna;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van Wiggen Sanna;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Lima Maurice;Project Genetic Algorithms Practica 1;Practica;A1.04;ma;15-17
Lima Maurice;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
Sier Patricia;Compilerbouw Practica 2;Practica;A1.10;wo;11-13
Sier Patricia;Bioinformatica Hoorcollege 2;Hoorcollege;A1.06;di;11-13
Sier Patricia;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Sier Patricia;Bioinformatica Hoorcollege 3;Hoorcollege;B0.201;ma;11-13
Sier Patricia;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Sier Patricia;Bioinformatica Hoorcollege 1;Hoorcollege;A1.06;wo;13-15
Sier Patricia;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Sier Patricia;Project Numerical Recipes Practica 3;Practica;C0.110;di;9-11
Sier Patricia;Software engineering Practica 2;Practica;C0.110;ma;17-19
Sier Patricia;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Sier Patricia;Bioinformatica Werkcollege 3;Werkcollege;A1.04;di;11-13
Sier Patricia;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Sier Patricia;Bioinformatica Practica 3;Practica;C0.110;ma;9-11
van Zeijl Hui;Compilerbouw practicum Practica 1;Practica;A1.08;vr;9-11
van Zeijl Hui;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
van Zeijl Hui;Architectuur en computerorganisatie Hoorcollege 2;Hoorcollege;A1.10;wo;13-15
van Zeijl Hui;Heuristieken 1 Werkcollege 1;Werkcollege;A1.08;do;13-15
van Zeijl Hui;Architectuur en computerorganisatie Hoorcollege 1;Hoorcollege;A1.04;do;11-13
Lindhout Hetty;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
Lindhout Hetty;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Lindhout Hetty;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Lindhout Hetty;Collectieve Intelligentie Practica 3;Practica;A1.06;do;13-15
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Lindhout Hetty;Heuristieken 1 Werkcollege 2;Werkcollege;A1.04;do;13-15
Lindhout Hetty;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Siero Christiana;Collectieve Intelligentie Practica 2;Practica;A1.08;wo;11-13
Siero Christiana;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Siero Christiana;Programmeren in Java 2 Practica 2;Practica;C1.112;do;9-11
Siero Christiana;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Siero Christiana;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Siero Christiana;Collectieve Intelligentie Werkcollege 2;Werkcollege;A1.06;wo;9-11
van Zijderveld Jorian;Software engineering Practica 1;Practica;A1.08;do;15-17
van Zijderveld Jorian;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
van Zijderveld Jorian;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
van Zijderveld Jorian;Programmeren in Java 2 Practica 2;Practica;C1.112;do;9-11
Dieperink Pietro;Technology for games Hoorcollege 2;Hoorcollege;A1.04;do;15-17
Dieperink Pietro;Technology for games Werkcollege 1;Werkcollege;A1.04;vr;13-15
Dieperink Pietro;Technology for games Hoorcollege 1;Hoorcollege;C1.112;ma;9-11
Loeffen Dingenus;Netwerken en systeembeveiliging Practica 3;Practica;A1.04;di;13-15
Sijmons Servet;Project Genetic Algorithms Practica 1;Practica;A1.04;ma;15-17
Sijmons Servet;Advanced Heuristics Practica 1;Practica;A1.04;vr;11-13
Sijmons Servet;Advanced Heuristics Hoorcollege 1;Hoorcollege;A1.08;di;9-11
van Zoelen Anthonius;Interactie-ontwerp Hoorcollege 2;Hoorcollege;A1.10;di;9-11
van Zoelen Anthonius;Interactie-ontwerp Hoorcollege 1;Hoorcollege;A1.04;ma;11-13
Lohuis Wannes;Compilerbouw Hoorcollege 1;Hoorcollege;C0.110;wo;13-15
Lohuis Wannes;Compilerbouw Hoorcollege 2;Hoorcollege;B0.201;vr;11-13
Lohuis Wannes;Compilerbouw Practica 1;Practica;C0.110;vr;13-15
Lohuis Wannes;Compilerbouw Werkcollege 2;Werkcollege;C1.112;ma;11-13
Sikking Saif;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Sikking Saif;Software engineering Practica 2;Practica;C0.110;ma;17-19
Sikking Saif;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
van Zon Christiaan;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
van Zon Christiaan;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Looij Malcolm;Lineaire Algebra Hoorcollege 2;Hoorcollege;C1.112;vr;9-11
Looij Malcolm;Databases 2 Hoorcollege 1;Hoorcollege;A1.10;vr;11-13
Looij Malcolm;Databases 2 Werkcollege 1;Werkcollege;C0.110;do;11-13
Looij Malcolm;Calculus 2 Werkcollege 2;Werkcollege;C0.110;di;11-13
Looij Malcolm;Lineaire Algebra Hoorcollege 1;Hoorcollege;C0.110;di;15-17
Looij Malcolm;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Sips Jimi;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
Sips Jimi;Webprogrammeren en databases Werkcollege 2;Werkcollege;C0.110;wo;15-17
Sips Jimi;Calculus 2 Werkcollege 3;Werkcollege;A1.06;do;11-13
Sips Jimi;Webprogrammeren en databases Hoorcollege 1;Hoorcollege;B0.201;ma;9-11
Sips Jimi;Webprogrammeren en databases Practica 2;Practica;A1.10;ma;11-13
Sips Jimi;Collectieve Intelligentie Hoorcollege 2;Hoorcollege;C1.112;wo;11-13
Sips Jimi;Collectieve Intelligentie Hoorcollege 3;Hoorcollege;B0.201;vr;13-15
Sips Jimi;Collectieve Intelligentie Hoorcollege 1;Hoorcollege;A1.10;wo;9-11
Sips Jimi;Collectieve Intelligentie Practica 1;Practica;A1.04;wo;15-17
Sips Jimi;Calculus 2 Hoorcollege 1;Hoorcollege;C0.110;vr;11-13
Sips Jimi;Webprogrammeren en databases Hoorcollege 2;Hoorcollege;C1.112;ma;13-15
Veeke Neele;Moderne Databases Hoorcollege 1;Hoorcollege;A1.10;di;11-13
Veeke Neele;Moderne Databases Werkcollege 1;Werkcollege;C1.112;vr;15-17
Veeke Neele;Moderne Databases Practica 2;Practica;C1.112;do;15-17
Lopez Fredrika;Software engineering Practica 1;Practica;A1.08;do;15-17
Lopez Fredrika;Software engineering Hoorcollege 1;Hoorcollege;A1.06;ma;15-17
Lopez Fredrika;Software engineering Werkcollege 2;Werkcollege;A1.10;wo;15-17
Lopez Fredrika;Algoritmen en complexiteit Werkcollege 2;Werkcollege;A1.04;wo;13-15
Lopez Fredrika;Algoritmen en complexiteit Practica 1;Practica;A1.04;vr;15-17
Lopez Fredrika;Algoritmen en complexiteit Hoorcollege 1;Hoorcollege;C0.110;ma;15-17
Slangen No;Informatie- en organisatieontwerp Hoorcollege 2;Hoorcollege;C0.110;ma;11-13
Slangen No;Heuristieken 1 Hoorcollege 1;Hoorcollege;A1.06;di;15-17
Slangen No;Informatie- en organisatieontwerp Werkcollege 2;Werkcollege;B0.201;vr;9-11
Slangen No;Heuristieken 1 Werkcollege 1;Werkcollege;A1.08;do;13-15
Slangen No;Informatie- en organisatieontwerp Practica 2;Practica;C0.110;wo;9-11
Slangen No;Informatie- en organisatieontwerp Hoorcollege 1;Hoorcollege;C1.112;vr;11-13
Slangen No;Programmeren in Java 2 Practica 6;Practica;A1.08;ma;9-11
Veldhuis Bobby;Collectieve Intelligentie Werkcollege 4;Werkcollege;A1.08;vr;13-15
