student;vak;activiteit;zaal;dag;tijdslot
Horstink Tea;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Horstink Tea;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Horstink Tea;Programmeren in Java 2 Lab 1;Lab;B0.201;di;15-17
van Ruler Borre;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
van Ruler Borre;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
van Santen Marilne;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
van Santen Marilne;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
van Santen Marilne;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
van Santen Marilne;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
van Santen Marilne;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
van Santen Marilne;Webprogrammeren en databases Lab 1;Lab;A1.04;ma;9-11
van Sleeuwen Sanne;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
van Sleeuwen Sanne;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
van Sleeuwen Sanne;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
van Sleeuwen Sanne;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
van Sleeuwen Sanne;Collectieve Intelligentie Lab 1;Lab;C1.112;do;15-17
van Sleeuwen Sanne;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
van Sleeuwen Sanne;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
van Sleeuwen Sanne;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
van Sleeuwen Sanne;Technology for games Tutorial 1;Tutorial;A1.06;wo;9-11
van Sommeren Dalila;Programmeren in Java 2 Lab 4;Lab;A1.08;di;13-15
van Sommeren Dalila;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
van Sommeren Dalila;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
van Sommeren Dalila;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
van Sommeren Dalila;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
van Suijlekom Elske;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
van Suijlekom Elske;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
van Suijlekom Elske;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
van Suijlekom Elske;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
van Suijlekom Elske;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
van Suijlekom Elske;Moderne Databases Tutorial 1;Tutorial;C1.112;vr;11-13
van Suijlekom Elske;Moderne Databases Lab 2;Lab;A1.08;di;9-11
van Suijlekom Elske;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
van Suijlekom Elske;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
van Suijlekom Elske;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
van 't Oever Samah;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
van 't Oever Samah;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
van 't Oever Samah;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
van 't Oever Samah;Moderne Databases Tutorial 1;Tutorial;C1.112;vr;11-13
van 't Oever Samah;Moderne Databases Lab 2;Lab;A1.08;di;9-11
van Teeffelen Julot;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
van Teeffelen Julot;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
van Teeffelen Julot;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
van Teeffelen Julot;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
van Teeffelen Julot;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
van Teeffelen Julot;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
van Teeffelen Julot;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
van Teeffelen Julot;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
van Teeffelen Julot;Zoeken sturen en bewegen Lab 1;Lab;A1.06;vr;15-17
van Triest Enrico;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
van Triest Enrico;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
van Triest Enrico;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
van Triest Enrico;Compilerbouw Lab 2;Lab;C0.110;di;13-15
van Triest Enrico;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
van Triest Enrico;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
van Vloten Tarik;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
van Vloten Tarik;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
van Vloten Tarik;Software engineering Lecture 1;Lecture;C0.110;di;11-13
van Vloten Tarik;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
van Vloten Tarik;Software engineering Lab 1;Lab;C1.112;wo;13-15
van Voorden Priscillia;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
van Voorden Priscillia;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
van Voorden Priscillia;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
van Voorden Priscillia;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
van Voorden Priscillia;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
van Voorden Priscillia;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
van Voorden Priscillia;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
van Voorden Priscillia;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
van Voorden Priscillia;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
van Voorden Priscillia;Software engineering Lecture 1;Lecture;C0.110;di;11-13
van Voorden Priscillia;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
van Voorden Priscillia;Software engineering Lab 1;Lab;C1.112;wo;13-15
van Waardenburg Anne-Jan;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
van Waardenburg Anne-Jan;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
van Waardenburg Anne-Jan;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
van Walsum Maggy;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
van Walsum Maggy;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
van Walsum Maggy;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
van Walsum Maggy;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
van Wanrooij Maran;Compilerbouw practicum Lab 1;Lab;C0.110;do;9-11
van Wanrooij Maran;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
van Wanrooij Maran;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
van Weel Renco;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
van Weel Renco;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
van Weel Renco;Project Numerical Recipes Lab 3;Lab;A1.04;wo;15-17
van Weel Renco;Software engineering Lecture 1;Lecture;C0.110;di;11-13
van Weel Renco;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
van Weel Renco;Software engineering Lab 1;Lab;C1.112;wo;13-15
van Weel Renco;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
van Weel Renco;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
van Weel Renco;Technology for games Tutorial 1;Tutorial;A1.06;wo;9-11
van Wensen Hazel;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
van Wensen Hazel;Heuristieken 2 Tutorial 1;Tutorial;B0.201;do;11-13
van Wiggen Sanna;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
van Wiggen Sanna;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
van Zeijl Hui;Architectuur en computerorganisatie Lecture 1;Lecture;B0.201;di;13-15
van Zeijl Hui;Architectuur en computerorganisatie Lecture 2;Lecture;A1.04;ma;11-13
van Zeijl Hui;Compilerbouw practicum Lab 1;Lab;C0.110;do;9-11
van Zeijl Hui;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
van Zeijl Hui;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
van Zijderveld Jorian;Programmeren in Java 2 Lab 2;Lab;A1.08;wo;11-13
van Zijderveld Jorian;Software engineering Lecture 1;Lecture;C0.110;di;11-13
van Zijderveld Jorian;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
van Zijderveld Jorian;Software engineering Lab 1;Lab;C1.112;wo;13-15
van Zoelen Anthonius;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
van Zoelen Anthonius;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Berkers Tian;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Berkers Tian;Advanced Heuristics Lab 2;Lab;A1.08;wo;9-11
Berkers Tian;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Berkers Tian;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Berkers Tian;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Berkers Tian;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Berkers Tian;Webprogrammeren en databases Tutorial 1;Tutorial;C1.112;di;15-17
Berkers Tian;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
van Zon Christiaan;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
van Zon Christiaan;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Bergmans Emil;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Bergmans Emil;Algoritmen en complexiteit Tutorial 2;Tutorial;A1.10;ma;11-13
Bergmans Emil;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Bergmans Emil;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Bergmans Emil;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Bergmans Emil;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Bergmans Emil;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Veeke Neele;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Veeke Neele;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Veeke Neele;Moderne Databases Lab 2;Lab;A1.08;di;9-11
Veldhuis Bobby;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Veldhuis Bobby;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Veldhuis Bobby;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Veldhuis Bobby;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Veldhuis Bobby;Collectieve Intelligentie Lab 2;Lab;A1.06;ma;13-15
Veldhuis Bobby;Heuristieken 2 Lecture 1;Lecture;C1.112;ma;11-13
Veldhuis Bobby;Heuristieken 2 Tutorial 2;Tutorial;A1.06;ma;9-11
Veldhuis Bobby;Programmeren in Java 2 Lab 3;Lab;B0.201;vr;9-11
Veldhuis Bobby;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Veldhuis Bobby;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Veldhuis Bobby;Webprogrammeren en databases Tutorial 2;Tutorial;B0.201;wo;15-17
Veldhuis Bobby;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Velt Vinod;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Velt Vinod;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Velt Vinod;Webprogrammeren en databases Lecture 1;Lecture;B0.201;do;9-11
Velt Vinod;Webprogrammeren en databases Lecture 2;Lecture;B0.201;wo;13-15
Velt Vinod;Webprogrammeren en databases Tutorial 1;Tutorial;C1.112;di;15-17
Velt Vinod;Webprogrammeren en databases Lab 2;Lab;A1.04;do;11-13
Vendel Nadja;Compilerbouw practicum Lab 2;Lab;C1.112;di;9-11
Bekker Marrie;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Bekker Marrie;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Bekker Marrie;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Bekker Marrie;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Bekker Marrie;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Bekker Marrie;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Bekker Marrie;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Bekker Marrie;Netwerken en systeembeveiliging Lab 1;Lab;A1.08;vr;11-13
Bekker Marrie;Zoeken sturen en bewegen Lab 1;Lab;A1.06;vr;15-17
Verhorst Solomon;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Verhorst Solomon;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Verhorst Solomon;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Verhorst Solomon;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Berentsen Angle;Advanced Heuristics Lecture 1;Lecture;C1.112;wo;11-13
Berentsen Angle;Advanced Heuristics Lab 1;Lab;B0.201;ma;13-15
Berentsen Angle;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Berentsen Angle;Algoritmen en complexiteit Tutorial 1;Tutorial;B0.201;wo;9-11
Berentsen Angle;Algoritmen en complexiteit Lab 2;Lab;A1.10;do;11-13
Berentsen Angle;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Berentsen Angle;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Berentsen Angle;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Berentsen Angle;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Berentsen Angle;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Verkuijl Yuki;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Verkuijl Yuki;Compilerbouw practicum Lab 2;Lab;C1.112;di;9-11
Verkuijl Yuki;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Verkuijl Yuki;Databases 2 Tutorial 1;Tutorial;C1.112;vr;15-17
Vermanen Chloe;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Vermanen Chloe;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Vermanen Chloe;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Vermanen Chloe;Lineaire Algebra Lecture 1;Lecture;A1.10;vr;11-13
Vermanen Chloe;Lineaire Algebra Lecture 2;Lecture;A1.10;vr;9-11
Vermeeren Talha;Data Mining Lecture 1;Lecture;B0.201;do;15-17
Vermeeren Talha;Data Mining Lecture 2;Lecture;A1.04;do;13-15
Vermeeren Talha;Data Mining Tutorial 1;Tutorial;A1.10;wo;9-11
Vermeeren Talha;Data Mining Lab 2;Lab;A1.10;do;9-11
Vermeeren Talha;Netwerken en systeembeveiliging Lab 4;Lab;A1.08;do;11-13
Versantvoort Maureen;Databases 2 Lecture 1;Lecture;C0.110;ma;13-15
Versantvoort Maureen;Databases 2 Tutorial 2;Tutorial;A1.10;ma;15-17
Versantvoort Maureen;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Versantvoort Maureen;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Versantvoort Maureen;Moderne Databases Lab 2;Lab;A1.08;di;9-11
Versantvoort Maureen;Programmeren in Java 2 Lab 2;Lab;A1.08;wo;11-13
Versteeg Kavish;Data Mining Lecture 1;Lecture;B0.201;do;15-17
Versteeg Kavish;Data Mining Lecture 2;Lecture;A1.04;do;13-15
Versteeg Kavish;Data Mining Tutorial 3;Tutorial;A1.06;vr;9-11
Versteeg Kavish;Data Mining Lab 1;Lab;A1.06;di;13-15
Versteeg Kavish;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Versteeg Kavish;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
Versteeg Kavish;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Versteeg Kavish;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Versteeg Kavish;Software engineering Lab 2;Lab;B0.201;di;9-11
Versteeg Kavish;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Versteeg Kavish;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Versteeg Kavish;Technology for games Tutorial 2;Tutorial;A1.08;di;11-13
Vervaart Sherman;Project Numerical Recipes Lab 2;Lab;A1.08;ma;13-15
Vervaart Sherman;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Vervaart Sherman;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Vervaart Sherman;Technology for games Tutorial 1;Tutorial;A1.06;wo;9-11
Vingerhoets Karim;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Vingerhoets Karim;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Vingerhoets Karim;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Vingerhoets Karim;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Vingerhoets Karim;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Vingerhoets Karim;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Vinke Jiri;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Vinke Jiri;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Vinke Jiri;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Vinke Jiri;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Vinke Jiri;Collectieve Intelligentie Lab 2;Lab;A1.06;ma;13-15
Vinken Kamiel;Analysemethoden en -technieken Lecture 1;Lecture;A1.10;do;15-17
Visch Arnela;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Visch Arnela;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Visch Arnela;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Visch Arnela;Compilerbouw Lab 2;Lab;C0.110;di;13-15
Voesten Tjesse;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Voesten Tjesse;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
Voesten Tjesse;Informatie- en organisatieontwerp Lecture 1;Lecture;A1.06;wo;13-15
Voesten Tjesse;Informatie- en organisatieontwerp Lecture 2;Lecture;A1.06;do;11-13
Voesten Tjesse;Informatie- en organisatieontwerp Tutorial 1;Tutorial;A1.08;vr;9-11
Voesten Tjesse;Informatie- en organisatieontwerp Lab 2;Lab;A1.06;wo;15-17
Voesten Tjesse;Reflectie op de digitale cultuur Lecture 1;Lecture;A1.10;di;13-15
Voesten Tjesse;Reflectie op de digitale cultuur Lecture 2;Lecture;A1.10;vr;13-15
Voesten Tjesse;Reflectie op de digitale cultuur Tutorial 2;Tutorial;C0.110;vr;11-13
Voesten Tjesse;Zoeken sturen en bewegen Lab 1;Lab;A1.06;vr;15-17
Voigt Edwinus;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Voigt Edwinus;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Voigt Edwinus;Netwerken en systeembeveiliging Lab 2;Lab;B0.201;di;11-13
Volman Nadien;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Volman Nadien;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Volman Nadien;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Volman Nadien;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Volman Nadien;Technology for games Lecture 1;Lecture;B0.201;wo;11-13
Volman Nadien;Technology for games Lecture 2;Lecture;B0.201;ma;11-13
Volman Nadien;Technology for games Tutorial 1;Tutorial;A1.06;wo;9-11
Vooijs Annemarie;Compilerbouw practicum Lab 1;Lab;C0.110;do;9-11
Voskuilen Dax;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Voskuilen Dax;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Voskuilen Dax;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Voskuilen Dax;Moderne Databases Tutorial 2;Tutorial;A1.08;vr;15-17
Voskuilen Dax;Moderne Databases Lab 1;Lab;A1.04;wo;11-13
Voskuilen Dax;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Voskuilen Dax;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
Voskuilen Dax;Software engineering Lab 2;Lab;B0.201;di;9-11
Vries Jort;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Vries Jort;Calculus 2 Tutorial 1;Tutorial;C0.110;ma;15-17
Vries Jort;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Vries Jort;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Vries Jort;Netwerken en systeembeveiliging Lab 3;Lab;A1.04;wo;13-15
Vries Jort;Programmeren in Java 2 Lab 6;Lab;A1.10;di;11-13
Vromans Rhona;Autonomous Agents 2 Lecture 1;Lecture;C1.112;di;13-15
Vromans Rhona;Autonomous Agents 2 Lecture 2;Lecture;A1.04;di;15-17
Vromans Rhona;Autonomous Agents 2 Tutorial 1;Tutorial;A1.08;vr;13-15
Vromans Rhona;Autonomous Agents 2 Lab 1;Lab;C0.110;vr;15-17
Vullings Zhen;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Vullings Zhen;Heuristieken 1 Tutorial 1;Tutorial;B0.201;vr;13-15
Wallenburg Laurent;Algoritmen en complexiteit Lecture 1;Lecture;A1.10;wo;11-13
Wallenburg Laurent;Algoritmen en complexiteit Tutorial 2;Tutorial;A1.10;ma;11-13
Wallenburg Laurent;Algoritmen en complexiteit Lab 1;Lab;A1.06;do;13-15
Wallenburg Laurent;Interactie-ontwerp Lecture 1;Lecture;A1.04;di;11-13
Wallenburg Laurent;Interactie-ontwerp Lecture 2;Lecture;A1.04;di;9-11
Waninge Vasco;Bioinformatica Lecture 1;Lecture;C0.110;wo;17-19
Waninge Vasco;Bioinformatica Lecture 2;Lecture;C1.112;ma;9-11
Waninge Vasco;Bioinformatica Lecture 3;Lecture;C0.110;wo;15-17
Waninge Vasco;Bioinformatica Tutorial 1;Tutorial;A1.10;wo;13-15
Waninge Vasco;Bioinformatica Lab 2;Lab;A1.08;ma;11-13
Waninge Vasco;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Waninge Vasco;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Waninge Vasco;Moderne Databases Lecture 1;Lecture;C1.112;wo;9-11
Waninge Vasco;Moderne Databases Tutorial 3;Tutorial;B0.201;do;13-15
Waninge Vasco;Moderne Databases Lab 1;Lab;A1.04;wo;11-13
Waninge Vasco;Zoeken sturen en bewegen Lab 2;Lab;A1.04;ma;13-15
Warsame Reduan;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Warsame Reduan;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Warsame Reduan;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Warsame Reduan;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Warsame Reduan;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Warsame Reduan;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Warsame Reduan;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Warsame Reduan;Compilerbouw Tutorial 1;Tutorial;A1.10;vr;15-17
Warsame Reduan;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Weij Matisse;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Weij Matisse;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Weij Matisse;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Weij Matisse;Collectieve Intelligentie Tutorial 4;Tutorial;A1.06;vr;11-13
Weij Matisse;Collectieve Intelligentie Lab 4;Lab;C0.110;do;15-17
Weij Matisse;Compilerbouw Lecture 1;Lecture;C0.110;vr;17-19
Weij Matisse;Compilerbouw Lecture 2;Lecture;C0.110;do;11-13
Weij Matisse;Compilerbouw Tutorial 2;Tutorial;A1.04;vr;15-17
Weij Matisse;Compilerbouw Lab 1;Lab;C0.110;vr;13-15
Weij Matisse;Project Genetic Algorithms Lab 1;Lab;C0.110;ma;9-11
Welling Jos;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Welling Jos;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Welling Jos;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Welling Jos;Collectieve Intelligentie Tutorial 3;Tutorial;C1.112;vr;13-15
Welling Jos;Collectieve Intelligentie Lab 3;Lab;A1.04;di;13-15
Welling Jos;Project Genetic Algorithms Lab 3;Lab;A1.10;wo;15-17
Welling Jos;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Welling Jos;Software engineering Tutorial 1;Tutorial;A1.04;vr;11-13
Welling Jos;Software engineering Lab 2;Lab;B0.201;di;9-11
Wensing Evelina;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Wensing Evelina;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Wensing Evelina;Machine Learning Lecture 1;Lecture;A1.06;di;9-11
Wensing Evelina;Machine Learning Lecture 2;Lecture;C1.112;di;11-13
Wesselink Djamilla;Calculus 2 Lecture 1;Lecture;C0.110;wo;13-15
Wesselink Djamilla;Calculus 2 Tutorial 3;Tutorial;C1.112;wo;15-17
Wesselink Djamilla;Kansrekenen 2 Lecture 1;Lecture;C0.110;do;13-15
Wesselink Djamilla;Kansrekenen 2 Lecture 2;Lecture;C0.110;wo;11-13
Wesselink Djamilla;Zoeken sturen en bewegen Lab 1;Lab;A1.06;vr;15-17
Wesselman Eyup;Software engineering Lecture 1;Lecture;C0.110;di;11-13
Wesselman Eyup;Software engineering Tutorial 2;Tutorial;A1.10;ma;13-15
Wesselman Eyup;Software engineering Lab 1;Lab;C1.112;wo;13-15
Wester Harke;Collectieve Intelligentie Lecture 1;Lecture;C0.110;di;15-17
Wester Harke;Collectieve Intelligentie Lecture 2;Lecture;C0.110;di;17-19
Wester Harke;Collectieve Intelligentie Lecture 3;Lecture;C1.112;do;13-15
Wester Harke;Collectieve Intelligentie Tutorial 1;Tutorial;A1.04;vr;13-15
Wester Harke;Collectieve Intelligentie Lab 1;Lab;C1.112;do;15-17
Wester Harke;Heuristieken 1 Lecture 1;Lecture;C0.110;wo;9-11
Wester Harke;Heuristieken 1 Tutorial 2;Tutorial;A1.06;wo;11-13
